X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4085346.4914538,2493112.01517302,0.021625334
4238938.0062844,2490066.92397512,0.51135576
4116924.26696179,2461094.81073568,0.21344955
4255269.67105596,2567302.57026428,0.25896576
4150943.30911618,2327648.11758898,0.16473839
4529807.82121621,2286125.25939189,0.03227755
4476575.85379917,2567134.69583666,0.06888926
4477804.48278787,2373250.01448523,0.17677388
4295402.19494379,2354827.61759551,0.40927392
4354344.52107878,2518586.28598923,0.18061751
4360456.81217929,2294243.59038669,0.43462065
4609462.47251293,2456967.36541054,0.388063
4224900.95351383,2532080.15801548,0.3956275
4556730.60642193,2520675.9651714,0.22976027
4515026.8151847,2533745.72581226,0.21109474
4256118.22147509,2513751.03837817,0.4374605
4231256.36975289,2382792.8583187,0.20505375
4161790.09366654,2601843.31063751,0.025822435
4312664.72880399,2575327.80789967,0.023658399
4271118.84803693,2434216.88857362,0.2876926
4056458.71913574,2609202.9024242,0.72125894
4098140.64150267,2402994.25130087,0.027773226
4172052.49815112,2552053.90247266,0.004386173
4272863.4447639,2635623.1566357,0.022780133
4266514.01924716,2560964.51175903,0.35829028
4473593.39935435,2467019.33634069,0.09154213
4449264.23413236,2603420.36129915,0.02217697
4490409.47582705,2486504.99857604,0.1541758
4484266.96756675,2566927.11389232,0.06737831
4521674.36386573,2591224.68117317,0.064335875
4392002.59935033,2338059.12555216,0.085351184
4430743.174819,2437450.80908501,0.12616345
4193867.10103297,2490861.06048953,0.53418607
4596204.70288258,2257486.98815222,0.27878156
4091133.75009957,2562488.79701829,0.10438238
4547983.83743639,2504473.82488923,0.7193828
4464834.83323829,2315966.54396952,0.05372019
4098157.26606704,2305567.3235932,0.0012088743
4267922.29967568,2511714.32920208,0.4327505
4406997.69408175,2352316.79733179,0.07362997
4283056.28790204,2551957.34067935,0.016943531
4062517.8203572,2393485.45103911,0.038701553
4356528.61358364,2392378.55665956,0.10555995
4620831.00469819,2435401.89943799,0.49264947
4375099.95830461,2548275.57891925,0.08483264
4545168.94897884,2602576.02680074,0.028041376
4144355.66206319,2398544.27701239,0.11063281
4431727.61394535,2478941.74036278,0.210694
4231643.63871109,2440588.16293256,0.15446246
4260654.76670809,2485744.25292599,0.5370576
4201818.54179112,2580819.01575749,0.02959614
4088381.88922902,2416298.44682294,0.0037624575
4273898.50088903,2646174.88773612,0.021045351
4506816.01881182,2595681.0028962,0.09290694
4271745.95045325,2419574.84597945,0.2082749
4155966.19076818,2422782.51409443,0.29705718
4533522.23487677,2590868.05687758,0.10132733
4209562.4315837,2594541.97037131,0.008745317
4377558.8239091,2263780.62102823,0.124448925
4566246.2086003,2537154.4687494,0.338862
4486033.52265625,2430183.94746671,0.121581614
